START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/08/18,04:10 PM,07:10 PM,Mariners at Rays,Tropicana Field - St. Petersburg,"",06/08/18,06/08/18,07:10 PM,10:10 PM,FALSE,TRUE,06/08/18,03:10 PM,06:10 PM,FREE,BUSY
06/09/18,01:10 PM,04:10 PM,Mariners at Rays,Tropicana Field - St. Petersburg,"",06/09/18,06/09/18,04:10 PM,07:10 PM,FALSE,TRUE,06/09/18,12:10 PM,03:10 PM,FREE,BUSY
06/10/18,10:10 AM,01:10 PM,Mariners at Rays,Tropicana Field - St. Petersburg,"",06/10/18,06/10/18,01:10 PM,04:10 PM,FALSE,TRUE,06/10/18,09:10 AM,12:10 PM,FREE,BUSY
06/11/18,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field - Seattle,"",06/11/18,06/12/18,10:10 PM,01:10 AM,FALSE,TRUE,06/11/18,06:10 PM,09:10 PM,FREE,BUSY
06/12/18,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field - Seattle,"",06/12/18,06/13/18,10:10 PM,01:10 AM,FALSE,TRUE,06/12/18,06:10 PM,09:10 PM,FREE,BUSY
06/13/18,01:10 PM,04:10 PM,Angels at Mariners,Safeco Field - Seattle,"",06/13/18,06/13/18,04:10 PM,07:10 PM,FALSE,TRUE,06/13/18,12:10 PM,03:10 PM,FREE,BUSY
06/14/18,07:10 PM,10:10 PM,Red Sox at Mariners,Safeco Field - Seattle,"",06/14/18,06/15/18,10:10 PM,01:10 AM,FALSE,TRUE,06/14/18,06:10 PM,09:10 PM,FREE,BUSY
06/15/18,07:10 PM,10:10 PM,Red Sox at Mariners,Safeco Field - Seattle,"",06/15/18,06/16/18,10:10 PM,01:10 AM,FALSE,TRUE,06/15/18,06:10 PM,09:10 PM,FREE,BUSY
06/16/18,05:15 PM,08:15 PM,Red Sox at Mariners,Safeco Field - Seattle,"Local TV: FOX",06/16/18,06/16/18,08:15 PM,11:15 PM,FALSE,TRUE,06/16/18,04:15 PM,07:15 PM,FREE,BUSY
06/17/18,01:10 PM,04:10 PM,Red Sox at Mariners,Safeco Field - Seattle,"",06/17/18,06/17/18,04:10 PM,07:10 PM,FALSE,TRUE,06/17/18,12:10 PM,03:10 PM,FREE,BUSY
06/19/18,04:05 PM,07:05 PM,Mariners at Yankees,Yankee Stadium - Bronx,"",06/19/18,06/19/18,07:05 PM,10:05 PM,FALSE,TRUE,06/19/18,03:05 PM,06:05 PM,FREE,BUSY
06/20/18,04:05 PM,07:05 PM,Mariners at Yankees,Yankee Stadium - Bronx,"",06/20/18,06/20/18,07:05 PM,10:05 PM,FALSE,TRUE,06/20/18,03:05 PM,06:05 PM,FREE,BUSY
06/21/18,10:05 AM,01:05 PM,Mariners at Yankees,Yankee Stadium - Bronx,"",06/21/18,06/21/18,01:05 PM,04:05 PM,FALSE,TRUE,06/21/18,09:05 AM,12:05 PM,FREE,BUSY
06/22/18,04:10 PM,07:10 PM,Mariners at Red Sox,Fenway Park - Boston,"",06/22/18,06/22/18,07:10 PM,10:10 PM,FALSE,TRUE,06/22/18,03:10 PM,06:10 PM,FREE,BUSY
06/23/18,04:15 PM,07:15 PM,Mariners at Red Sox,Fenway Park - Boston,"Local TV: FOX",06/23/18,06/23/18,07:15 PM,10:15 PM,FALSE,TRUE,06/23/18,03:15 PM,06:15 PM,FREE,BUSY
06/24/18,10:05 AM,01:05 PM,Mariners at Red Sox,Fenway Park - Boston,"",06/24/18,06/24/18,01:05 PM,04:05 PM,FALSE,TRUE,06/24/18,09:05 AM,12:05 PM,FREE,BUSY
06/25/18,04:05 PM,07:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/25/18,06/25/18,07:05 PM,10:05 PM,FALSE,TRUE,06/25/18,03:05 PM,06:05 PM,FREE,BUSY
06/26/18,04:05 PM,07:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/26/18,06/26/18,07:05 PM,10:05 PM,FALSE,TRUE,06/26/18,03:05 PM,06:05 PM,FREE,BUSY
06/27/18,04:05 PM,07:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/27/18,06/27/18,07:05 PM,10:05 PM,FALSE,TRUE,06/27/18,03:05 PM,06:05 PM,FREE,BUSY
06/28/18,12:05 PM,03:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/28/18,06/28/18,03:05 PM,06:05 PM,FALSE,TRUE,06/28/18,11:05 AM,02:05 PM,FREE,BUSY
06/29/18,07:10 PM,10:10 PM,Royals at Mariners,Safeco Field - Seattle,"",06/29/18,06/30/18,10:10 PM,01:10 AM,FALSE,TRUE,06/29/18,06:10 PM,09:10 PM,FREE,BUSY
06/30/18,07:10 PM,10:10 PM,Royals at Mariners,Safeco Field - Seattle,"",06/30/18,07/01/18,10:10 PM,01:10 AM,FALSE,TRUE,06/30/18,06:10 PM,09:10 PM,FREE,BUSY
07/01/18,01:10 PM,04:10 PM,Royals at Mariners,Safeco Field - Seattle,"",07/01/18,07/01/18,04:10 PM,07:10 PM,FALSE,TRUE,07/01/18,12:10 PM,03:10 PM,FREE,BUSY
07/03/18,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field - Seattle,"",07/03/18,07/04/18,10:10 PM,01:10 AM,FALSE,TRUE,07/03/18,06:10 PM,09:10 PM,FREE,BUSY
07/04/18,01:10 PM,04:10 PM,Angels at Mariners,Safeco Field - Seattle,"",07/04/18,07/04/18,04:10 PM,07:10 PM,FALSE,TRUE,07/04/18,12:10 PM,03:10 PM,FREE,BUSY
07/05/18,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field - Seattle,"",07/05/18,07/06/18,10:10 PM,01:10 AM,FALSE,TRUE,07/05/18,06:10 PM,09:10 PM,FREE,BUSY
07/06/18,07:10 PM,10:10 PM,Rockies at Mariners,Safeco Field - Seattle,"",07/06/18,07/07/18,10:10 PM,01:10 AM,FALSE,TRUE,07/06/18,06:10 PM,09:10 PM,FREE,BUSY
07/07/18,01:10 PM,04:10 PM,Rockies at Mariners,Safeco Field - Seattle,"",07/07/18,07/07/18,04:10 PM,07:10 PM,FALSE,TRUE,07/07/18,12:10 PM,03:10 PM,FREE,BUSY
07/08/18,01:10 PM,04:10 PM,Rockies at Mariners,Safeco Field - Seattle,"",07/08/18,07/08/18,04:10 PM,07:10 PM,FALSE,TRUE,07/08/18,12:10 PM,03:10 PM,FREE,BUSY
07/10/18,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",07/10/18,07/11/18,10:07 PM,01:07 AM,FALSE,TRUE,07/10/18,06:07 PM,09:07 PM,FREE,BUSY
07/11/18,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",07/11/18,07/12/18,10:07 PM,01:07 AM,FALSE,TRUE,07/11/18,06:07 PM,09:07 PM,FREE,BUSY
07/12/18,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",07/12/18,07/13/18,10:07 PM,01:07 AM,FALSE,TRUE,07/12/18,06:07 PM,09:07 PM,FREE,BUSY
07/13/18,05:40 PM,08:40 PM,Mariners at Rockies,Coors Field - Denver,"",07/13/18,07/13/18,08:40 PM,11:40 PM,FALSE,TRUE,07/13/18,04:40 PM,07:40 PM,FREE,BUSY
07/14/18,06:10 PM,09:10 PM,Mariners at Rockies,Coors Field - Denver,"",07/14/18,07/15/18,09:10 PM,12:10 AM,FALSE,TRUE,07/14/18,05:10 PM,08:10 PM,FREE,BUSY
07/15/18,12:10 PM,03:10 PM,Mariners at Rockies,Coors Field - Denver,"",07/15/18,07/15/18,03:10 PM,06:10 PM,FALSE,TRUE,07/15/18,11:10 AM,02:10 PM,FREE,BUSY
07/20/18,07:10 PM,10:10 PM,White Sox at Mariners,Safeco Field - Seattle,"",07/20/18,07/21/18,10:10 PM,01:10 AM,FALSE,TRUE,07/20/18,06:10 PM,09:10 PM,FREE,BUSY
07/21/18,07:10 PM,10:10 PM,White Sox at Mariners,Safeco Field - Seattle,"",07/21/18,07/22/18,10:10 PM,01:10 AM,FALSE,TRUE,07/21/18,06:10 PM,09:10 PM,FREE,BUSY
07/22/18,01:10 PM,04:10 PM,White Sox at Mariners,Safeco Field - Seattle,"",07/22/18,07/22/18,04:10 PM,07:10 PM,FALSE,TRUE,07/22/18,12:10 PM,03:10 PM,FREE,BUSY
07/24/18,07:10 PM,10:10 PM,Giants at Mariners,Safeco Field - Seattle,"",07/24/18,07/25/18,10:10 PM,01:10 AM,FALSE,TRUE,07/24/18,06:10 PM,09:10 PM,FREE,BUSY
07/25/18,01:10 PM,04:10 PM,Giants at Mariners,Safeco Field - Seattle,"",07/25/18,07/25/18,04:10 PM,07:10 PM,FALSE,TRUE,07/25/18,12:10 PM,03:10 PM,FREE,BUSY
07/27/18,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",07/27/18,07/28/18,10:07 PM,01:07 AM,FALSE,TRUE,07/27/18,06:07 PM,09:07 PM,FREE,BUSY
07/28/18,06:07 PM,09:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",07/28/18,07/29/18,09:07 PM,12:07 AM,FALSE,TRUE,07/28/18,05:07 PM,08:07 PM,FREE,BUSY
07/29/18,01:07 PM,04:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",07/29/18,07/29/18,04:07 PM,07:07 PM,FALSE,TRUE,07/29/18,12:07 PM,03:07 PM,FREE,BUSY
07/30/18,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",07/30/18,07/31/18,10:10 PM,01:10 AM,FALSE,TRUE,07/30/18,06:10 PM,09:10 PM,FREE,BUSY
07/31/18,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",07/31/18,08/01/18,10:10 PM,01:10 AM,FALSE,TRUE,07/31/18,06:10 PM,09:10 PM,FREE,BUSY
08/01/18,01:10 PM,04:10 PM,Astros at Mariners,Safeco Field - Seattle,"",08/01/18,08/01/18,04:10 PM,07:10 PM,FALSE,TRUE,08/01/18,12:10 PM,03:10 PM,FREE,BUSY
08/02/18,07:10 PM,10:10 PM,Blue Jays at Mariners,Safeco Field - Seattle,"",08/02/18,08/03/18,10:10 PM,01:10 AM,FALSE,TRUE,08/02/18,06:10 PM,09:10 PM,FREE,BUSY
08/03/18,07:10 PM,10:10 PM,Blue Jays at Mariners,Safeco Field - Seattle,"",08/03/18,08/04/18,10:10 PM,01:10 AM,FALSE,TRUE,08/03/18,06:10 PM,09:10 PM,FREE,BUSY
08/04/18,07:10 PM,10:10 PM,Blue Jays at Mariners,Safeco Field - Seattle,"",08/04/18,08/05/18,10:10 PM,01:10 AM,FALSE,TRUE,08/04/18,06:10 PM,09:10 PM,FREE,BUSY
08/05/18,01:10 PM,04:10 PM,Blue Jays at Mariners,Safeco Field - Seattle,"",08/05/18,08/05/18,04:10 PM,07:10 PM,FALSE,TRUE,08/05/18,12:10 PM,03:10 PM,FREE,BUSY
08/13/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",08/13/18,08/14/18,10:05 PM,01:05 AM,FALSE,TRUE,08/13/18,06:05 PM,09:05 PM,FREE,BUSY
08/14/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",08/14/18,08/15/18,10:05 PM,01:05 AM,FALSE,TRUE,08/14/18,06:05 PM,09:05 PM,FREE,BUSY
08/15/18,12:35 PM,03:35 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"Local TV: MLBN",08/15/18,08/15/18,03:35 PM,06:35 PM,FALSE,TRUE,08/15/18,11:35 AM,02:35 PM,FREE,BUSY
08/17/18,07:10 PM,10:10 PM,Dodgers at Mariners,Safeco Field - Seattle,"",08/17/18,08/18/18,10:10 PM,01:10 AM,FALSE,TRUE,08/17/18,06:10 PM,09:10 PM,FREE,BUSY
08/18/18,07:10 PM,10:10 PM,Dodgers at Mariners,Safeco Field - Seattle,"",08/18/18,08/19/18,10:10 PM,01:10 AM,FALSE,TRUE,08/18/18,06:10 PM,09:10 PM,FREE,BUSY
08/19/18,01:10 PM,04:10 PM,Dodgers at Mariners,Safeco Field - Seattle,"",08/19/18,08/19/18,04:10 PM,07:10 PM,FALSE,TRUE,08/19/18,12:10 PM,03:10 PM,FREE,BUSY
08/20/18,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",08/20/18,08/21/18,10:10 PM,01:10 AM,FALSE,TRUE,08/20/18,06:10 PM,09:10 PM,FREE,BUSY
08/21/18,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field - Seattle,"",08/21/18,08/22/18,10:10 PM,01:10 AM,FALSE,TRUE,08/21/18,06:10 PM,09:10 PM,FREE,BUSY
08/22/18,01:10 PM,04:10 PM,Astros at Mariners,Safeco Field - Seattle,"",08/22/18,08/22/18,04:10 PM,07:10 PM,FALSE,TRUE,08/22/18,12:10 PM,03:10 PM,FREE,BUSY
08/24/18,06:40 PM,09:40 PM,Mariners at D-backs,Chase Field - Phoenix,"",08/24/18,08/25/18,09:40 PM,12:40 AM,FALSE,TRUE,08/24/18,05:40 PM,08:40 PM,FREE,BUSY
08/25/18,05:10 PM,08:10 PM,Mariners at D-backs,Chase Field - Phoenix,"",08/25/18,08/25/18,08:10 PM,11:10 PM,FALSE,TRUE,08/25/18,04:10 PM,07:10 PM,FREE,BUSY
08/26/18,01:10 PM,04:10 PM,Mariners at D-backs,Chase Field - Phoenix,"",08/26/18,08/26/18,04:10 PM,07:10 PM,FALSE,TRUE,08/26/18,12:10 PM,03:10 PM,FREE,BUSY
08/28/18,07:10 PM,10:10 PM,Mariners at Padres,Petco Park - San Diego,"",08/28/18,08/29/18,10:10 PM,01:10 AM,FALSE,TRUE,08/28/18,06:10 PM,09:10 PM,FREE,BUSY
08/29/18,12:40 PM,03:40 PM,Mariners at Padres,Petco Park - San Diego,"",08/29/18,08/29/18,03:40 PM,06:40 PM,FALSE,TRUE,08/29/18,11:40 AM,02:40 PM,FREE,BUSY
08/30/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",08/30/18,08/31/18,10:05 PM,01:05 AM,FALSE,TRUE,08/30/18,06:05 PM,09:05 PM,FREE,BUSY
08/31/18,07:05 PM,10:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",08/31/18,09/01/18,10:05 PM,01:05 AM,FALSE,TRUE,08/31/18,06:05 PM,09:05 PM,FREE,BUSY
09/01/18,06:05 PM,09:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",09/01/18,09/02/18,09:05 PM,12:05 AM,FALSE,TRUE,09/01/18,05:05 PM,08:05 PM,FREE,BUSY
09/02/18,01:05 PM,04:05 PM,Mariners at Athletics,Oakland Coliseum - Oakland,"",09/02/18,09/02/18,04:05 PM,07:05 PM,FALSE,TRUE,09/02/18,12:05 PM,03:05 PM,FREE,BUSY
09/03/18,06:10 PM,09:10 PM,Orioles at Mariners,Safeco Field - Seattle,"",09/03/18,09/04/18,09:10 PM,12:10 AM,FALSE,TRUE,09/03/18,05:10 PM,08:10 PM,FREE,BUSY
09/04/18,07:10 PM,10:10 PM,Orioles at Mariners,Safeco Field - Seattle,"",09/04/18,09/05/18,10:10 PM,01:10 AM,FALSE,TRUE,09/04/18,06:10 PM,09:10 PM,FREE,BUSY
09/05/18,07:10 PM,10:10 PM,Orioles at Mariners,Safeco Field - Seattle,"",09/05/18,09/06/18,10:10 PM,01:10 AM,FALSE,TRUE,09/05/18,06:10 PM,09:10 PM,FREE,BUSY
09/07/18,07:10 PM,10:10 PM,Yankees at Mariners,Safeco Field - Seattle,"",09/07/18,09/08/18,10:10 PM,01:10 AM,FALSE,TRUE,09/07/18,06:10 PM,09:10 PM,FREE,BUSY
09/08/18,06:10 PM,09:10 PM,Yankees at Mariners,Safeco Field - Seattle,"",09/08/18,09/09/18,09:10 PM,12:10 AM,FALSE,TRUE,09/08/18,05:10 PM,08:10 PM,FREE,BUSY
09/09/18,01:10 PM,04:10 PM,Yankees at Mariners,Safeco Field - Seattle,"",09/09/18,09/09/18,04:10 PM,07:10 PM,FALSE,TRUE,09/09/18,12:10 PM,03:10 PM,FREE,BUSY
09/11/18,07:10 PM,10:10 PM,Padres at Mariners,Safeco Field - Seattle,"",09/11/18,09/12/18,10:10 PM,01:10 AM,FALSE,TRUE,09/11/18,06:10 PM,09:10 PM,FREE,BUSY
09/12/18,03:40 PM,06:40 PM,Padres at Mariners,Safeco Field - Seattle,"",09/12/18,09/12/18,06:40 PM,09:40 PM,FALSE,TRUE,09/12/18,02:40 PM,05:40 PM,FREE,BUSY
09/13/18,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",09/13/18,09/14/18,10:07 PM,01:07 AM,FALSE,TRUE,09/13/18,06:07 PM,09:07 PM,FREE,BUSY
09/14/18,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",09/14/18,09/15/18,10:07 PM,01:07 AM,FALSE,TRUE,09/14/18,06:07 PM,09:07 PM,FREE,BUSY
09/15/18,06:07 PM,09:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",09/15/18,09/16/18,09:07 PM,12:07 AM,FALSE,TRUE,09/15/18,05:07 PM,08:07 PM,FREE,BUSY
09/16/18,01:07 PM,04:07 PM,Mariners at Angels,Angel Stadium of Anaheim - Anaheim,"",09/16/18,09/16/18,04:07 PM,07:07 PM,FALSE,TRUE,09/16/18,12:07 PM,03:07 PM,FREE,BUSY
09/24/18,07:10 PM,10:10 PM,Athletics at Mariners,Safeco Field - Seattle,"",09/24/18,09/25/18,10:10 PM,01:10 AM,FALSE,TRUE,09/24/18,06:10 PM,09:10 PM,FREE,BUSY
09/25/18,07:10 PM,10:10 PM,Athletics at Mariners,Safeco Field - Seattle,"",09/25/18,09/26/18,10:10 PM,01:10 AM,FALSE,TRUE,09/25/18,06:10 PM,09:10 PM,FREE,BUSY
09/26/18,07:10 PM,10:10 PM,Athletics at Mariners,Safeco Field - Seattle,"",09/26/18,09/27/18,10:10 PM,01:10 AM,FALSE,TRUE,09/26/18,06:10 PM,09:10 PM,FREE,BUSY
09/27/18,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field - Seattle,"",09/27/18,09/28/18,10:10 PM,01:10 AM,FALSE,TRUE,09/27/18,06:10 PM,09:10 PM,FREE,BUSY
09/28/18,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field - Seattle,"",09/28/18,09/29/18,10:10 PM,01:10 AM,FALSE,TRUE,09/28/18,06:10 PM,09:10 PM,FREE,BUSY
09/29/18,06:10 PM,09:10 PM,Rangers at Mariners,Safeco Field - Seattle,"",09/29/18,09/30/18,09:10 PM,12:10 AM,FALSE,TRUE,09/29/18,05:10 PM,08:10 PM,FREE,BUSY
09/30/18,12:10 PM,03:10 PM,Rangers at Mariners,Safeco Field - Seattle,"",09/30/18,09/30/18,03:10 PM,06:10 PM,FALSE,TRUE,09/30/18,11:10 AM,02:10 PM,FREE,BUSY
12/01/18,09:00 AM,12:00 PM,Full Season Plan,Safeco Field - Seattle,"",12/01/18,12/01/18,12:00 PM,03:00 PM,FALSE,TRUE,12/01/18,08:00 AM,11:00 AM,FREE,BUSY
12/06/18,09:00 AM,12:00 PM,20 Game Plan A,Safeco Field - Seattle,"",12/06/18,12/06/18,12:00 PM,03:00 PM,FALSE,TRUE,12/06/18,08:00 AM,11:00 AM,FREE,BUSY
12/07/18,09:00 AM,12:00 PM,20 Game Plan B,Safeco Field - Seattle,"",12/07/18,12/07/18,12:00 PM,03:00 PM,FALSE,TRUE,12/07/18,08:00 AM,11:00 AM,FREE,BUSY
12/08/18,09:00 AM,12:00 PM,20 Game Plan C,Safeco Field - Seattle,"",12/08/18,12/08/18,12:00 PM,03:00 PM,FALSE,TRUE,12/08/18,08:00 AM,11:00 AM,FREE,BUSY
12/09/18,09:00 AM,12:00 PM,20 Game Plan D,Safeco Field - Seattle,"",12/09/18,12/09/18,12:00 PM,03:00 PM,FALSE,TRUE,12/09/18,08:00 AM,11:00 AM,FREE,BUSY
